Channel,Energy (keV),Counts
1492,605.19825,17
1493,605.601865,22
1494,606.00548,7
1495,606.409095,21
1496,606.81271,20
1497,607.216325,19
1498,607.61994,11
1499,608.023555,21
1500,608.42717,19
1501,608.830785,20
1502,609.2344,19
1503,609.638015,21
1504,610.04163,13
1505,610.445245,20
1506,610.84886,22
1507,611.252475,27
1508,611.65609,14
1509,612.059705,13
1510,612.46332,18
1511,612.866935,22
1512,613.27055,24
1513,613.674165,19
1514,614.07778,13
1515,614.481395,17
1516,614.88501,15
1517,615.288625,14
1518,615.69224,15
1519,616.095855,20
1520,616.49947,12
1521,616.903085,22
1522,617.3067,20
1523,617.710315,27
1524,618.11393,13
1525,618.517545,19
1526,618.92116,23
1527,619.324775,10
1528,619.72839,13
1529,620.132005,18
1530,620.53562,21
1531,620.939235,25
1532,621.34285,23
1533,621.746465,19
1534,622.15008,13
1535,622.553695,17
1536,622.95731,14
1537,623.360925,16
1538,623.76454,15
1539,624.168155,13
1540,624.57177,15
1541,624.975385,15
1542,625.379,15
1543,625.782615,12
1544,626.18623,14
1545,626.589845,13
1546,626.99346,13
1547,627.397075,18
1548,627.80069,14
1549,628.204305,17
1550,628.60792,19
1551,629.011535,15
1552,629.41515,18
1553,629.818765,13
1554,630.22238,10
1555,630.625995,18
1556,631.02961,15
1557,631.433225,17
1558,631.83684,19
1559,632.240455,13
1560,632.64407,14
1561,633.047685,20
1562,633.4513,14
1563,633.854915,21
1564,634.25853,14
1565,634.662145,12
1566,635.06576,14
1567,635.469375,18
1568,635.87299,16
1569,636.276605,10
1570,636.68022,13
1571,637.083835,10
1572,637.48745,13
1573,637.891065,15
1574,638.29468,16
1575,638.698295,17
1576,639.10191,14
1577,639.505525,15
1578,639.90914,14
1579,640.312755,13
1580,640.71637,23
1581,641.119985,19
1582,641.5236,22
1583,641.927215,16
1584,642.33083,17
1585,642.734445,17
1586,643.13806,10
1587,643.541675,20
1588,643.94529,17
1589,644.348905,17
1590,644.75252,14
1591,645.156135,13
1592,645.55975,12
1593,645.963365,13
1594,646.36698,18
1595,646.770595,13
1596,647.17421,12
1597,647.577825,17
1598,647.98144,18
1599,648.385055,10
1600,648.78867,13
1601,649.192285,15
1602,649.5959,17
1603,649.999515,12
1604,650.40313,17
1605,650.806745,14
1606,651.21036,18
1607,651.613975,17
1608,652.01759,12
1609,652.421205,21
1610,652.82482,13
1611,653.228435,10
1612,653.63205,17
1613,654.035665,14
1614,654.43928,9
1615,654.842895,14
1616,655.24651,13
1617,655.650125,17
1618,656.05374,17
1619,656.457355,10
1620,656.86097,9
1621,657.264585,15
1622,657.6682,22
1623,658.071815,15
1624,658.47543,11
1625,658.879045,16
1626,659.28266,9
1627,659.686275,17
1628,660.08989,18
1629,660.493505,20
1630,660.89712,12
1631,661.300735,12
1632,661.70435,16
1633,662.107965,23
1634,662.51158,12
1635,662.915195,21
1636,663.31881,9
1637,663.722425,26
1638,664.12604,19
1639,664.529655,38
1640,664.93327,69
1641,665.336885,138
1642,665.7405,168
1643,666.144115,213
1644,666.54773,216
1645,666.951345,156
1646,667.35496,71
1647,667.758575,45
1648,668.16219,29
1649,668.565805,26
1650,668.96942,26
1651,669.373035,22
1652,669.77665,14
1653,670.180265,17
1654,670.58388,24
1655,670.987495,18
1656,671.39111,16
1657,671.794725,19
1658,672.19834,14
1659,672.601955,17
1660,673.00557,15
1661,673.409185,17
1662,673.8128,13
1663,674.216415,12
1664,674.62003,9
1665,675.023645,16
1666,675.42726,10
1667,675.830875,9
1668,676.23449,11
1669,676.638105,11
1670,677.04172,18
1671,677.445335,12
1672,677.84895,9
1673,678.252565,9
1674,678.65618,19
1675,679.059795,6
1676,679.46341,14
1677,679.867025,13
1678,680.27064,7
1679,680.674255,15
1680,681.07787,12
1681,681.481485,14
1682,681.8851,12
1683,682.288715,12
1684,682.69233,6
1685,683.095945,6
1686,683.49956,15
1687,683.903175,9
1688,684.30679,8
1689,684.710405,5
1690,685.11402,6
1691,685.517635,10
1692,685.92125,9
1693,686.324865,20
1694,686.72848,10
1695,687.132095,14
1696,687.53571,12
1697,687.939325,6
1698,688.34294,9
1699,688.746555,12
1700,689.15017,16
1701,689.553785,10
1702,689.9574,12
1703,690.361015,12
1704,690.76463,10
1705,691.168245,10
1706,691.57186,10
1707,691.975475,20
1708,692.37909,7
1709,692.782705,14
1710,693.18632,9
1711,693.589935,10
1712,693.99355,16
1713,694.397165,9
1714,694.80078,10
1715,695.204395,11
1716,695.60801,9
1717,696.011625,11
1718,696.41524,14
1719,696.818855,9
1720,697.22247,17
1721,697.626085,13
1722,698.0297,11
1723,698.433315,17
1724,698.83693,12
1725,699.240545,8
1726,699.64416,13
1727,700.047775,16
1728,700.45139,13
1729,700.855005,12
1730,701.25862,15
1731,701.662235,6
1732,702.06585,10
1733,702.469465,8
1734,702.87308,7
1735,703.276695,12
1736,703.68031,6
1737,704.083925,10
1738,704.48754,12
1739,704.891155,8
1740,705.29477,10
1741,705.698385,6
1742,706.102,14
1743,706.505615,15
1744,706.90923,10
1745,707.312845,12
1746,707.71646,12
1747,708.120075,14
1748,708.52369,5
1749,708.927305,14
1750,709.33092,15
1751,709.734535,12
1752,710.13815,13
1753,710.541765,9
1754,710.94538,13
1755,711.348995,14
1756,711.75261,9
1757,712.156225,16
1758,712.55984,11
1759,712.963455,9
1760,713.36707,12
1761,713.770685,7
1762,714.1743,15
1763,714.577915,11
1764,714.98153,10
1765,715.385145,7
1766,715.78876,8
1767,716.192375,8
1768,716.59599,15
1769,716.999605,11
1770,717.40322,17
1771,717.806835,11
1772,718.21045,12
1773,718.614065,8
1774,719.01768,9
1775,719.421295,8
1776,719.82491,6
1777,720.228525,13
1778,720.63214,9
1779,721.035755,7
1780,721.43937,11
1781,721.842985,13
1782,722.2466,11
1783,722.650215,13
1784,723.05383,9
1785,723.457445,12
1786,723.86106,5
1787,724.264675,13
1788,724.66829,11
1789,725.071905,8
1790,725.47552,15
1791,725.879135,13
1792,726.28275,17
1793,726.686365,15
1794,727.08998,15
1795,727.493595,13
1796,727.89721,11
1797,728.300825,11
1798,728.70444,11
1799,729.108055,12
1800,729.51167,12
1801,729.915285,11
1802,730.3189,15
1803,730.722515,7
1804,731.12613,14
1805,731.529745,5
1806,731.93336,3
1807,732.336975,6
1808,732.74059,9
1809,733.144205,6
1810,733.54782,5
1811,733.951435,7
1812,734.35505,9
1813,734.758665,7
1814,735.16228,11
1815,735.565895,8
1816,735.96951,8
1817,736.373125,9
1818,736.77674,13
1819,737.180355,21
1820,737.58397,6
1821,737.987585,5
1822,738.3912,10
1823,738.794815,12
1824,739.19843,9
1825,739.602045,7
1826,740.00566,8
1827,740.409275,13
1828,740.81289,9
1829,741.216505,8
1830,741.62012,9
1831,742.023735,7
1832,742.42735,10
1833,742.830965,9
1834,743.23458,7
1835,743.638195,11
1836,744.04181,10
1837,744.445425,10
1838,744.84904,16
1839,745.252655,10
1840,745.65627,6
1841,746.059885,9
1842,746.4635,6
1843,746.867115,12
1844,747.27073,11
1845,747.674345,15
1846,748.07796,4
1847,748.481575,13
1848,748.88519,10
1849,749.288805,10
1850,749.69242,11
1851,750.096035,15
1852,750.49965,14
1853,750.903265,10
1854,751.30688,10
1855,751.710495,11
1856,752.11411,12
1857,752.517725,14
1858,752.92134,14
1859,753.324955,7
1860,753.72857,10
1861,754.132185,10
1862,754.5358,6
1863,754.939415,18
1864,755.34303,5
1865,755.746645,10
1866,756.15026,5
1867,756.553875,15
1868,756.95749,9
1869,757.361105,8
1870,757.76472,5
1871,758.168335,6
1872,758.57195,9
1873,758.975565,4
1874,759.37918,9
1875,759.782795,7
1876,760.18641,10
1877,760.590025,11
1878,760.99364,5
1879,761.397255,4
1880,761.80087,9
1881,762.204485,5
1882,762.6081,6
1883,763.011715,8
1884,763.41533,2
1885,763.818945,5
1886,764.22256,10
1887,764.626175,5
1888,765.02979,9
1889,765.433405,8
1890,765.83702,7
1891,766.240635,8
1892,766.64425,12
1893,767.047865,7
1894,767.45148,8
1895,767.855095,4
1896,768.25871,6
1897,768.662325,7
1898,769.06594,7
1899,769.469555,5
1900,769.87317,5
1901,770.276785,3
1902,770.6804,10
1903,771.084015,8
1904,771.48763,6
1905,771.891245,10
1906,772.29486,9
1907,772.698475,6
1908,773.10209,4
1909,773.505705,2
1910,773.90932,9
1911,774.312935,10
1912,774.71655,4
1913,775.120165,9
1914,775.52378,5
1915,775.927395,5
1916,776.33101,6
1917,776.734625,8
1918,777.13824,12
1919,777.541855,9
1920,777.94547,15
1921,778.349085,6
1922,778.7527,7
1923,779.156315,5
1924,779.55993,7
1925,779.963545,6
1926,780.36716,11
1927,780.770775,10
1928,781.17439,12
1929,781.578005,8
1930,781.98162,3
1931,782.385235,10
1932,782.78885,4
1933,783.192465,12
1934,783.59608,4
1935,783.999695,12
1936,784.40331,4
1937,784.806925,8
1938,785.21054,5
1939,785.614155,3
1940,786.01777,7
1941,786.421385,2
1942,786.825,7
1943,787.228615,9
1944,787.63223,5
1945,788.035845,8
1946,788.43946,9
1947,788.843075,5
1948,789.24669,6
1949,789.650305,10
1950,790.05392,5
1951,790.457535,4
1952,790.86115,10
1953,791.264765,9
1954,791.66838,7
1955,792.071995,6
1956,792.47561,4
1957,792.879225,7
1958,793.28284,6
1959,793.686455,7
1960,794.09007,5
1961,794.493685,5
1962,794.8973,3
1963,795.300915,6
1964,795.70453,7
1965,796.108145,4
1966,796.51176,4
1967,796.915375,5
1968,797.31899,8
1969,797.722605,6
1970,798.12622,3
1971,798.529835,2
1972,798.93345,5
1973,799.337065,10
1974,799.74068,6
1975,800.144295,7
1976,800.54791,8
1977,800.951525,8
1978,801.35514,7
1979,801.758755,5
1980,802.16237,3
1981,802.565985,5
1982,802.9696,2
1983,803.373215,1
1984,803.77683,3
1985,804.180445,2
1986,804.58406,7
1987,804.987675,3
1988,805.39129,5
1989,805.794905,2
1990,806.19852,8
1991,806.602135,8
1992,807.00575,7
1993,807.409365,9
1994,807.81298,8
1995,808.216595,4
1996,808.62021,5
1997,809.023825,10
1998,809.42744,8
1999,809.831055,8
2000,810.23467,3
2001,810.638285,5
2002,811.0419,10
2003,811.445515,8
2004,811.84913,5
2005,812.252745,7
2006,812.65636,5
2007,813.059975,2
2008,813.46359,14
2009,813.867205,7
2010,814.27082,8
2011,814.674435,6
2012,815.07805,3
2013,815.481665,5
2014,815.88528,9
2015,816.288895,2
2016,816.69251,6
2017,817.096125,8
2018,817.49974,5
2019,817.903355,3
2020,818.30697,6
2021,818.710585,9
2022,819.1142,9
2023,819.517815,10
2024,819.92143,9
2025,820.325045,6
2026,820.72866,3
2027,821.132275,9
2028,821.53589,6
2029,821.939505,6
2030,822.34312,8
2031,822.746735,7
2032,823.15035,6
2033,823.553965,6
2034,823.95758,4
2035,824.361195,8
2036,824.76481,7
2037,825.168425,3
2038,825.57204,6
2039,825.975655,7
2040,826.37927,3
2041,826.782885,4
2042,827.1865,6
2043,827.590115,4
2044,827.99373,5
2045,828.397345,3
2046,828.80096,3
2047,829.204575,5
2048,829.60819,3
2049,830.011805,3
2050,830.41542,2
2051,830.819035,6
2052,831.22265,6
2053,831.626265,5
2054,832.02988,8
2055,832.433495,8
2056,832.83711,5
2057,833.240725,8
2058,833.64434,2
2059,834.047955,5
2060,834.45157,4
2061,834.855185,9
2062,835.2588,7
2063,835.662415,3
2064,836.06603,1
2065,836.469645,4
2066,836.87326,3
2067,837.276875,4
2068,837.68049,5
2069,838.084105,3
2070,838.48772,7
2071,838.891335,3
2072,839.29495,4
2073,839.698565,3
2074,840.10218,2
2075,840.505795,3
2076,840.90941,7
2077,841.313025,4
2078,841.71664,2
2079,842.120255,10
2080,842.52387,6
2081,842.927485,1
2082,843.3311,3
2083,843.734715,5
2084,844.13833,2
2085,844.541945,7
2086,844.94556,2
2087,845.349175,4
2088,845.75279,3
2089,846.156405,4
2090,846.56002,1
2091,846.963635,3
2092,847.36725,3
2093,847.770865,4
2094,848.17448,9
2095,848.578095,3
2096,848.98171,5
2097,849.385325,8
2098,849.78894,4
2099,850.192555,2
2100,850.59617,1
2101,850.999785,8
2102,851.4034,4
2103,851.807015,6
2104,852.21063,4
2105,852.614245,6
2106,853.01786,4
2107,853.421475,4
2108,853.82509,4
2109,854.228705,6
2110,854.63232,3
2111,855.035935,5
2112,855.43955,4
2113,855.843165,2
2114,856.24678,2
2115,856.650395,5
2116,857.05401,4
2117,857.457625,1
2118,857.86124,4
2119,858.264855,3
2120,858.66847,5
2121,859.072085,6
2122,859.4757,2
2123,859.879315,2
2124,860.28293,1
2125,860.686545,1
2126,861.09016,5
2127,861.493775,1
2128,861.89739,4
2129,862.301005,4
2130,862.70462,1
2131,863.108235,6
2132,863.51185,3
2133,863.915465,6
2134,864.31908,2
2135,864.722695,6
2136,865.12631,2
2137,865.529925,1
2138,865.93354,3
2139,866.337155,8
2140,866.74077,3
2141,867.144385,6
2142,867.548,2
2143,867.951615,3
2144,868.35523,2
2145,868.758845,6
2146,869.16246,5
2147,869.566075,10
2148,869.96969,7
2149,870.373305,4
2150,870.77692,5
2151,871.180535,2
2152,871.58415,5
2153,871.987765,2
2154,872.39138,4
2155,872.794995,5
2156,873.19861,2
2157,873.602225,4
2158,874.00584,4
2159,874.409455,7
2160,874.81307,7
2161,875.216685,4
2162,875.6203,4
2163,876.023915,2
2164,876.42753,1
2165,876.831145,6
2166,877.23476,6
2167,877.638375,3
2168,878.04199,5
2169,878.445605,2
2170,878.84922,2
2171,879.252835,3
2172,879.65645,3
2173,880.060065,4
2174,880.46368,4
2175,880.867295,6
2176,881.27091,5
2177,881.674525,2
2178,882.07814,3
2179,882.481755,4
2180,882.88537,5
2181,883.288985,5
2182,883.6926,4
2183,884.096215,3
2184,884.49983,3
2185,884.903445,1
2186,885.30706,3
2187,885.710675,0
2188,886.11429,3
2189,886.517905,2
2190,886.92152,3
2191,887.325135,4
2192,887.72875,2
2193,888.132365,1
2194,888.53598,3
2195,888.939595,4
2196,889.34321,2
2197,889.746825,5
2198,890.15044,2
2199,890.554055,3
2200,890.95767,3
2201,891.361285,2
2202,891.7649,1
2203,892.168515,6
2204,892.57213,3
2205,892.975745,2
2206,893.37936,2
2207,893.782975,4
2208,894.18659,3
2209,894.590205,4
2210,894.99382,1
2211,895.397435,2
2212,895.80105,5
2213,896.204665,8
2214,896.60828,4
2215,897.011895,6
2216,897.41551,4
2217,897.819125,4
2218,898.22274,3
2219,898.626355,2
2220,899.02997,6
2221,899.433585,2
2222,899.8372,0
2223,900.240815,8
2224,900.64443,4
2225,901.048045,5
2226,901.45166,8
2227,901.855275,4
2228,902.25889,5
2229,902.662505,4
2230,903.06612,1
2231,903.469735,4
2232,903.87335,3
2233,904.276965,3
2234,904.68058,1
2235,905.084195,3
2236,905.48781,4
2237,905.891425,3
2238,906.29504,4
2239,906.698655,1
2240,907.10227,1
2241,907.505885,3
2242,907.9095,3
2243,908.313115,1
2244,908.71673,4
2245,909.120345,4
2246,909.52396,2
2247,909.927575,1
2248,910.33119,5
2249,910.734805,3
2250,911.13842,1
2251,911.542035,4
2252,911.94565,2
2253,912.349265,4
2254,912.75288,3
2255,913.156495,1
2256,913.56011,3
2257,913.963725,3
2258,914.36734,2
2259,914.770955,5
2260,915.17457,4
2261,915.578185,6
2262,915.9818,4
2263,916.385415,1
2264,916.78903,6
2265,917.192645,1
2266,917.59626,4
2267,917.999875,3
2268,918.40349,0
2269,918.807105,3
2270,919.21072,1
2271,919.614335,8
2272,920.01795,4
2273,920.421565,3
2274,920.82518,2
2275,921.228795,5
2276,921.63241,3
2277,922.036025,4
2278,922.43964,2
2279,922.843255,2
2280,923.24687,3
2281,923.650485,7
2282,924.0541,5
2283,924.457715,2
2284,924.86133,7
2285,925.264945,1
2286,925.66856,7
2287,926.072175,3
2288,926.47579,0
2289,926.879405,2
2290,927.28302,4
2291,927.686635,2
2292,928.09025,3
2293,928.493865,1
2294,928.89748,2
2295,929.301095,5
2296,929.70471,0
2297,930.108325,1
2298,930.51194,3
2299,930.915555,5
2300,931.31917,2
2301,931.722785,6
2302,932.1264,2
2303,932.530015,1
2304,932.93363,4
2305,933.337245,2
2306,933.74086,4
2307,934.144475,2
2308,934.54809,2
2309,934.951705,1
2310,935.35532,1
2311,935.758935,1
2312,936.16255,0
2313,936.566165,3
2314,936.96978,2
2315,937.373395,2
2316,937.77701,4
2317,938.180625,3
2318,938.58424,4
2319,938.987855,3
2320,939.39147,4
2321,939.795085,4
2322,940.1987,2
2323,940.602315,0
2324,941.00593,3
2325,941.409545,2
2326,941.81316,5
2327,942.216775,0
2328,942.62039,7
2329,943.024005,2
2330,943.42762,4
2331,943.831235,1
2332,944.23485,3
2333,944.638465,1
2334,945.04208,3
2335,945.445695,1
2336,945.84931,2
2337,946.252925,0
2338,946.65654,2
2339,947.060155,3
2340,947.46377,5
2341,947.867385,2
2342,948.271,10
2343,948.674615,6
2344,949.07823,5
2345,949.481845,4
2346,949.88546,6
2347,950.289075,4
2348,950.69269,5
2349,951.096305,1
2350,951.49992,4
2351,951.903535,6
2352,952.30715,2
2353,952.710765,2
2354,953.11438,10
2355,953.517995,17
2356,953.92161,37
2357,954.325225,57
2358,954.72884,91
